Station_Name,Beach_Name,Municipality,County_Name,Incident_Start_Date,Incident_End_Date,Location_Type_Name,Beach_Act_Type_Name,Beach_Reason_Type_Name,Beach_Reason_Type_Desc,Beach_Source_Type_Name,Beach_Source_Type_Desc,Beach_Indicator_Type_Name,Beach_Indicator_Type_Desc,Incident_Additional_Comments
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/03/2009,08/04/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/04/2009,08/05/2009,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/16/2010,07/17/2010,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/17/2010,07/18/2010,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/28/2011,07/29/2011,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/17/2011,08/18/2011,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,06/24/2012,06/25/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,06/25/2012,06/26/2012,River,CLOSURE,ELEV_BACT,Rain 0.55 inches,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/10/2012,07/11/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/17/2012,07/18/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/18/2012,07/19/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/28/2012,07/29/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/31/2012,08/01/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/01/2012,08/02/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/07/2012,08/08/2012,River,CLOSURE,ELEV_BACT,Rain 1.11 inches 8-6-2012,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/08/2012,08/09/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/12/2012,08/13/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/13/2012,08/14/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/16/2012,08/17/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/09/2013,07/10/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/10/2013,07/11/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/11/2013,07/12/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/12/2013,07/13/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/23/2013,07/24/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/24/2013,07/25/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/25/2013,07/26/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/26/2013,07/27/2013,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/30/2013,07/31/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,06/17/2014,06/18/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0116 : `120`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/01/2014,07/02/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0116 : `120`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/22/2014,07/23/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{OC0116 : `160`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/29/2014,07/30/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `210`{OC0116 : `210` OC0116E1 : `` OC0116W1 : ``}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,09/03/2014,09/04/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `300`{OC0116 : `300`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,06/30/2015,07/01/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `370`{OC0116 : `370`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/01/2015,07/02/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `620`{OC0116 : `620` OC0116E1 : `120` OC0116W1 : `270`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/02/2015,07/03/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `310`{OC0116 : `240` OC0116E1 : `310` OC0116W1 : `160`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/03/2015,07/04/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC0116 : `140` OC0116E1 : `140` OC0116W1 : `130`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/04/2015,07/05/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{OC0116 : `130` OC0116E1 : `160` OC0116W1 : `90`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/05/2015,07/06/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC0116 : `70` OC0116E1 : `120` OC0116W1 : `140`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/14/2015,07/15/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC0116 : `140`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/15/2015,07/16/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC0116 : `40` OC0116E1 : `80` OC0116W1 : `140`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/16/2015,07/17/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `570`{OC0116 : `550` OC0116E1 : `440` OC0116W1 : `570`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/17/2015,07/18/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `350`{OC0116 : `280` OC0116E1 : `350` OC0116W1 : `180`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/25/2015,08/26/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `190`{OC0116 : `190`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/06/2016,07/07/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{OC0116 : `340`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/26/2016,07/27/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `240`{OC0116 : `240`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/27/2016,07/28/2016,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `240`{OC0116 : `240` OC0116E1 : `200` OC0116W1 : `200`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/02/2016,08/03/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `700`{OC0116 : `700`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,08/03/2016,08/04/2016,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `270`{OC0116 : `170` OC0116E1 : `200` OC0116W1 : `270`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,06/27/2017,06/28/2017,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{OC0116 : `130`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/24/2017,07/25/2017,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/25/2017,07/26/2017,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `1300`{OC0116 : `1300`}
OC0116,Beachwood Beach West,Beachwood Borough,Ocean,07/26/2017,07/27/2017,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `660`{OC0116 : `440` OC0116E1 : `400` OC0116W1 : `660`}
OC0122,Berkeley Island,Berkeley Township,Ocean,08/07/2012,08/08/2012,Bay,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,06/18/2008,06/19/2008,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,07/02/2008,07/03/2008,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,08/12/2012,08/13/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,06/11/2013,06/12/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,07/30/2013,07/31/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,06/30/2015,07/01/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `170`{OC0117 : `170`}
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,07/01/2015,07/02/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{OC0117 : `110` OC0117W1 : `130`}
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,07/02/2015,07/03/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `220`{OC0117 : `70` OC0117E1 : `220` OC0117W1 : `130`}
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,06/07/2016,06/08/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `270`{OC0117 : `270`}
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,08/02/2016,08/03/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC0117 : `120`}
OC0117,East Beach Station Ave,Pine Beach Borough,Ocean,08/03/2016,08/04/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,{OC0117 : `N/A` OC0117E1 : `N/A` OC0117W1 : `N/A`}
OC1135,Maryland,Point Pleasant Beach Borough,Ocean,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{OC1135 : `110`}
OC1019,Brick Beach,Brick Township,Ocean,09/02/2007,09/03/2007,Ocean,CLOSURE,OTHER,Flotable Trash,OTHER,,OTHER,,
OC1019,Brick Beach,Brick Township,Ocean,08/19/2014,08/20/2014,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{OC1019 : `120`}
OC0103,Windward Beach,Brick Township,Ocean,07/07/2005,07/08/2005,River,CLOSURE,ELEV_BACT,Result was 133,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/27/2005,07/28/2005,River,CLOSURE,SEWAGE,Brick Spill - Windward Beach,SEWER_LINE,,PREEMPT,,
OC0103,Windward Beach,Brick Township,Ocean,06/20/2006,06/21/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,06/21/2006,06/22/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,06/27/2006,06/28/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/08/2006,08/09/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/15/2006,08/16/2006,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/01/2007,08/02/2007,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,06/18/2008,06/19/2008,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/23/2008,07/24/2008,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/30/2008,07/31/2008,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,05/30/2010,05/31/2010,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,05/31/2010,06/01/2010,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/16/2010,07/17/2010,River,CLOSURE,ELEV_BACT,,STORM,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/17/2011,08/18/2011,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/24/2011,08/25/2011,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,06/24/2012,06/25/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/17/2012,07/18/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/18/2012,07/19/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/19/2012,07/20/2012,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/22/2012,07/23/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/07/2012,08/08/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,08/12/2012,08/13/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,09/05/2012,09/06/2012,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
OC0103,Windward Beach,Brick Township,Ocean,07/02/2013,07/03/2013,River,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,170CFU
OC0103,Windward Beach,Brick Township,Ocean,07/08/2014,07/09/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `170`{OC0103 : `170`}
OC0103,Windward Beach,Brick Township,Ocean,07/29/2014,07/30/2014,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `170`{OC0103 : `170`}
OC0103,Windward Beach,Brick Township,Ocean,06/30/2015,07/01/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `650`{OC0103 : `650`}
OC0103,Windward Beach,Brick Township,Ocean,07/01/2015,07/02/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{OC0103 : `40` OC0103N1 : `120` OC0103S1 : `140`}
OC0103,Windward Beach,Brick Township,Ocean,07/02/2015,07/03/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `480`{OC0103 : `480` OC0103N1 : `220` OC0103S1 : `390`}
OC0103,Windward Beach,Brick Township,Ocean,07/28/2015,07/29/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `1300`{OC0103 : `1300`}
OC0103,Windward Beach,Brick Township,Ocean,08/25/2015,08/26/2015,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `200`{OC0103 : `200`}
OC0103,Windward Beach,Brick Township,Ocean,08/26/2015,08/27/2015,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `400`{OC0103 : `400` OC0103N1 : `370` OC0103S1 : `370`}
OC0103,Windward Beach,Brick Township,Ocean,06/01/2016,06/02/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{OC0103 : `160`}
OC0103,Windward Beach,Brick Township,Ocean,06/07/2016,06/08/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `520`{OC0103 : `520`}
OC0103,Windward Beach,Brick Township,Ocean,06/08/2016,06/09/2016,River,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{OC0103 : `110` OC0103N1 : `100` OC0103S1 : `100`}
OC0103,Windward Beach,Brick Township,Ocean,07/06/2016,07/07/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `520`{OC0103 : `520`}
OC0103,Windward Beach,Brick Township,Ocean,07/12/2016,07/13/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{OC0103 : `110`}
OC0103,Windward Beach,Brick Township,Ocean,08/02/2016,08/03/2016,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{OC0103 : `160`}
OC0103,Windward Beach,Brick Township,Ocean,06/20/2017,06/21/2017,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `510`{OC0103 : `510`}
OC0103,Windward Beach,Brick Township,Ocean,08/01/2017,08/02/2017,River,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `590`{OC0103 : `590`}
MC1067,The Terrace,Sea Girt Borough,Monmouth,06/04/2005,06/05/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,06/23/2005,06/24/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,06/27/2005,06/28/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,06/30/2005,07/01/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,07/02/2005,07/03/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,07/08/2005,07/09/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,07/14/2005,07/15/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,07/17/2005,07/18/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,07/28/2005,07/29/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
MC1067,The Terrace,Sea Girt Borough,Monmouth,08/09/2005,08/10/2005,Ocean,CLOSURE,RAINFALL,Sea Girt - Terrace beach,STORM,,PREEMPT,,
